crop_name,adm_id,sos,eos
maize,US-41-005,83.13436889648438,279.0277709960937
maize,US-41-021,119.0,301.0
maize,US-41-033,87.94660949707031,281.0355834960937
maize,US-41-035,108.26388549804688,292.4305419921875
maize,US-41-039,80.87834930419922,278.2861633300781
maize,US-41-043,81.33387756347656,279.1980895996094
maize,US-41-051,84.00057983398438,279.00115966796875
maize,US-41-055,111.0,294.0
maize,US-41-061,114.95026397705078,299.6136779785156
maize,US-42-005,113.38717651367188,295.6092834472656
maize,US-42-029,115.06941223144533,292.0644226074219
maize,US-42-035,116.29383850097656,298.30126953125
maize,US-42-059,112.9887924194336,292.9615783691406
maize,US-42-067,116.0,296.1568298339844
maize,US-42-091,114.64937591552734,291.6954345703125
maize,US-42-111,114.38861846923828,294.35260009765625
maize,US-45-005,120.9227294921875,301.88409423828125
maize,US-45-019,120.06998443603516,302.0185546875
maize,US-45-025,115.62893676757812,294.23388671875
maize,US-45-043,119.98248291015624,299.98248291015625
maize,US-45-063,117.73112487792967,296.7425537109375
maize,US-45-077,107.06044006347656,287.1208801269531
maize,US-45-091,110.01921844482422,288.0288391113281
maize,US-46-073,118.45964050292967,308.4596252441406
maize,US-46-093,117.31583404541016,300.3784484863281
maize,US-46-095,115.02154541015624,300.5370483398437
maize,US-46-123,114.734375,302.0529479980469
maize,US-47-001,107.08772277832033,286.1754455566406
maize,US-47-003,99.35061645507812,277.3506164550781
maize,US-47-005,98.0369110107422,276.0466003417969
maize,US-47-019,110.0,287.9915466308594
maize,US-47-029,110.0,288.96368408203125
maize,US-47-049,104.4169692993164,282.2847595214844
maize,US-47-063,109.86653900146484,288.8665466308594
maize,US-47-073,109.71886444091795,288.0
maize,US-47-081,99.44967651367188,277.0
maize,US-47-097,96.28596496582033,273.3243713378906
maize,US-47-121,105.99559020996094,284.9933776855469
maize,US-47-149,99.9237823486328,276.48065185546875
maize,US-47-173,108.0,287.0795593261719
maize,US-48-007,124.59878540039062,318.8358764648437
maize,US-25-001,113.0,295.5833435058594
maize,US-25-013,112.01516723632812,290.33837890625
maize,US-25-025,113.23999786376952,296.760009765625
maize,US-26-033,115.63512420654295,304.3766174316406
maize,US-26-053,117.0,307.5
maize,US-26-063,119.14078521728516,306.20965576171875
maize,US-26-097,115.03260803222656,304.0326232910156
maize,US-26-115,120.69525146484376,306.6952819824219
maize,US-13-283,115.27165222167967,297.407470703125
maize,US-13-289,113.97283172607422,294.95806884765625
maize,US-13-313,105.9561767578125,286.9247131347656
maize,US-13-317,111.66173553466795,291.6617431640625
maize,US-15-001,361.0,211.0
maize,US-15-009,361.0,211.0
maize,US-16-059,128.67164611816406,308.50372314453125
maize,US-16-073,124.67283630371094,310.6773681640625
maize,US-16-083,125.60503387451172,313.6001281738281
maize,US-16-087,119.17398071289062,305.2127380371094
maize,US-17-027,108.99999237060548,295.0
maize,US-17-031,114.0018539428711,304.0
maize,US-17-047,107.0,293.5111999511719
maize,US-49-029,123.0,309.0
maize,US-49-035,123.73255920410156,308.906982421875
maize,US-49-043,124.91666412353516,311.0833435058594
maize,US-49-049,125.8316650390625,309.91583251953125
maize,US-51-015,116.43863677978516,294.19293212890625
maize,US-51-037,113.99114227294922,290.9734191894531
maize,US-51-051,110.0,288.3333435058594
maize,US-51-053,115.0,292.297607421875
maize,US-51-069,117.0,296.0
maize,US-51-073,114.0,294.2685241699219
maize,US-51-085,115.24066925048828,294.490478515625
maize,US-51-099,115.266357421875,292.0
maize,US-51-125,115.18675231933594,293.0528259277344
maize,US-51-131,115.98497772216795,293.0246887207031
maize,US-51-137,116.58016967773438,293.7369689941406
maize,US-51-145,115.0,292.2201538085937
maize,US-51-149,114.964111328125,295.9275207519531
maize,US-51-161,113.92308044433594,290.4700927734375
maize,US-51-177,115.94597625732422,292.9209289550781
maize,US-51-185,111.30232238769533,289.0
maize,US-51-199,114.0124969482422,294.0291748046875
maize,US-53-005,122.6311264038086,305.3082275390625
maize,US-53-007,106.42857360839844,293.0
maize,US-53-009,85.0,279.0
maize,US-53-015,86.0,278.0
maize,US-53-025,121.6642608642578,304.2568664550781
maize,US-53-037,109.15384674072266,295.30767822265625
maize,US-53-043,118.32238006591795,302.3880920410156
maize,US-12-077,115.58064270019533,293.1612854003906
maize,US-72-113,119.0,252.0
maize,US-05-061,99.0,275.0
maize,US-05-093,96.25738525390624,273.9100952148437
maize,US-05-095,99.50230407714844,278.00457763671875
maize,US-05-099,103.0,280.0
maize,US-05-103,103.0,282.0
maize,US-05-109,98.0,274.0
maize,US-05-117,97.92382049560548,276.1128234863281
maize,US-05-133,99.0,275.0
maize,US-05-147,98.0,275.3465881347656
maize,US-06-045,81.0,271.0
maize,US-24-011,115.81758880615234,291.635498046875
maize,US-24-033,115.51386260986328,292.0274963378906
maize,US-24-043,116.02637481689452,295.0263671875
maize,US-25-007,113.0,295.0
maize,US-25-017,112.99870300292967,295.5736389160156
maize,US-26-041,115.97897338867188,306.7552795410156
maize,US-26-099,123.03341674804688,309.7666015625
maize,US-26-103,114.92662811279295,304.1844787597656
maize,US-26-135,118.80883026123048,309.4281616210937
maize,US-26-147,122.93724822998048,309.8744812011719
maize,US-26-163,120.5352554321289,306.5352478027344
maize,US-27-023,119.55504608154295,314.0
maize,US-27-053,117.0,312.8579406738281
maize,US-27-077,123.29794311523438,314.0
maize,US-27-091,114.16482543945312,310.59234619140625
maize,US-27-129,117.32576751708984,314.0
maize,US-27-139,115.05389404296876,311.7927551269531
maize,US-27-163,117.06319427490234,311.09246826171875
maize,US-28-007,107.95086669921876,289.95086669921875
maize,US-28-033,98.43297576904295,275.8197021484375
maize,US-28-055,108.88414764404295,291.0753479003906
maize,US-28-075,111.0,291.0
maize,US-28-143,100.11628723144533,278.5079345703125
maize,US-28-157,115.0851058959961,298.0
maize,US-28-163,109.68644714355467,292.030029296875
maize,US-29-023,98.31594848632812,278.6317443847656
maize,US-29-029,108.0,295.0
maize,US-29-031,101.6032257080078,283.9126281738281
maize,US-29-033,110.99138641357422,294.9318542480469
maize,US-17-075,113.20751190185548,302.58123779296875
maize,US-17-129,114.0,302.0000305175781
maize,US-17-161,114.0,302.9554443359375
maize,US-17-175,114.0,303.0
maize,US-17-185,106.99817657470705,291.99755859375
maize,US-18-009,114.0,301.0000305175781
maize,US-18-035,113.25945281982422,300.0077209472656
maize,US-18-067,113.0,301.0
maize,US-18-083,108.0920867919922,292.7317199707031
maize,US-18-159,112.93831634521484,300.7650756835937
maize,US-18-175,107.30364227294922,289.1798095703125
maize,US-49-025,129.0,309.0
maize,US-05-003,107.01165771484376,288.44390869140625
maize,US-05-007,103.66323852539062,284.8997497558594
maize,US-05-013,103.96666717529295,283.9333190917969
maize,US-05-045,95.666748046875,273.6981811523437
maize,US-13-051,124.0,311.0
maize,US-13-077,110.02569580078124,290.0
maize,US-13-123,108.0,288.9960327148437
maize,US-13-133,112.0158462524414,292.0158386230469
maize,US-13-137,107.47196197509766,288.4719543457031
maize,US-13-139,108.00079345703124,289.0
maize,US-13-143,107.01200103759766,289.0
maize,US-13-157,108.61981201171876,289.10223388671875
maize,US-13-171,112.0,291.0
maize,US-13-181,112.59259033203124,292.7592468261719
maize,US-13-185,121.26222229003906,305.78668212890625
maize,US-13-195,110.0,290.0
maize,US-13-213,106.27161407470705,287.13580322265625
maize,US-13-217,111.0,291.0
maize,US-13-237,112.02613067626952,292.0945129394531
maize,US-13-245,117.11695098876952,296.7152404785156
maize,US-13-251,119.55022430419922,300.9268798828125
maize,US-13-269,112.0,292.0
maize,US-13-279,119.76705169677734,302.7670593261719
maize,US-23-023,114.0,295.0024108886719
maize,US-23-031,113.48397827148438,294.20587158203125
maize,US-24-001,116.300048828125,295.300048828125
maize,US-24-005,115.99961853027344,293.9255065917969
maize,US-24-017,115.1002197265625,291.1002197265625
maize,US-24-021,116.0,294.2437744140625
maize,US-24-031,116.0,294.0
maize,US-24-045,115.0,291.1710205078125
maize,US-28-149,111.11459350585938,294.171875
maize,US-28-151,106.5523681640625,288.4142150878906
maize,US-29-041,110.9844741821289,295.5892028808594
maize,US-29-069,97.31065368652344,276.9519958496094
maize,US-29-087,113.99858856201172,298.09344482421875
maize,US-29-113,111.45581817626952,299.0
maize,US-29-159,109.57239532470705,294.9881591796875
maize,US-29-183,110.53024291992188,298.2953186035156
maize,US-29-195,110.17986297607422,295.0830993652344
maize,US-29-197,113.38298797607422,299.7659912109375
maize,US-29-201,99.0,279.7696228027344
maize,US-30-001,129.37188720703125,308.6621398925781
maize,US-30-013,129.0,310.0
maize,US-30-027,128.8402557373047,308.00799560546875
maize,US-30-031,127.52719116210938,307.4728088378906
maize,US-30-045,128.9996337890625,308.0
maize,US-30-049,128.00332641601562,308.8800048828125
maize,US-30-055,125.01470947265624,309.0
maize,US-30-069,127.98646545410156,308.22857666015625
maize,US-30-073,130.28639221191406,310.00946044921875
maize,US-30-083,125.00100708007812,308.3851928710937
maize,US-30-099,128.00172424316406,309.0017395019531
maize,US-31-103,114.38788604736328,301.2326354980469
maize,US-31-151,115.8238754272461,305.0
maize,US-32-001,138.8717041015625,318.9434509277344
maize,US-32-003,128.75,315.5
maize,US-32-015,136.38320922851562,320.6797790527344
maize,US-33-007,114.99239349365234,298.70947265625
maize,US-33-015,113.39646911621094,294.1933288574219
maize,US-33-017,113.75310516357422,295.1071472167969
maize,US-34-001,115.99903869628906,292.0
maize,US-34-005,115.0001449584961,291.0001525878906
maize,US-34-015,115.71228790283205,291.7122802734375
maize,US-34-019,114.0,291.0257568359375
maize,US-34-021,114.4013671875,290.9809875488281
maize,US-34-025,114.77961730957033,290.2913513183594
maize,US-34-029,114.9902114868164,290.6166381835937
maize,US-34-035,114.0,291.0
maize,US-21-229,104.61314392089844,284.6131591796875
maize,US-21-231,104.97702026367188,283.9086608886719
maize,US-22-035,109.69303131103516,292.25738525390625
maize,US-22-045,118.9999008178711,301.9998779296875
maize,US-22-053,117.7420425415039,295.5077514648437
maize,US-22-055,118.31214141845705,298.49237060546875
maize,US-06-055,101.0,277.0
maize,US-06-059,113.28155517578124,286.5145568847656
maize,US-06-069,110.60221099853516,287.4033203125
maize,US-06-073,107.26356506347656,287.2635803222656
maize,US-06-079,116.67532348632812,295.4545593261719
maize,US-06-083,113.4100570678711,290.28240966796875
maize,US-06-097,96.6896514892578,278.4827575683594
maize,US-06-101,101.96244049072266,279.0026550292969
maize,US-06-107,112.37266540527344,293.67535400390625
maize,US-06-113,105.18204498291016,280.5837097167969
maize,US-08-023,130.14683532714844,307.7635803222656
maize,US-08-031,123.0,302.9142761230469
maize,US-08-055,125.04412078857422,304.0294189453125
maize,US-01-049,104.78563690185548,286.02032470703125
maize,US-01-063,109.33294677734376,289.3041381835937
maize,US-01-087,112.81015014648438,291.8101501464844
maize,US-01-091,111.86138153076172,290.57781982421875
maize,US-01-095,104.38180541992188,286.1725158691406
maize,US-01-101,112.3708724975586,291.3708801269531
maize,US-01-107,105.82649230957033,287.8847351074219
maize,US-01-115,106.87142944335938,287.4356994628906
maize,US-01-119,107.19268798828124,288.5946960449219
maize,US-01-131,114.99961853027344,292.9996337890625
maize,US-04-005,132.14535522460938,312.2790832519531
maize,US-04-009,129.228271484375,318.341064453125
maize,US-04-013,128.2479705810547,321.0426330566406
maize,US-54-001,112.86206817626952,291.4310302734375
maize,US-54-005,110.0,289.0
maize,US-54-021,111.0,291.0
maize,US-54-039,109.75,289.0
maize,US-54-047,110.33333587646484,289.0
maize,US-54-063,113.60590362548828,290.2117919921875
maize,US-54-067,111.0,289.63934326171875
maize,US-54-087,110.0,289.3157958984375
maize,US-54-107,110.43191528320312,290.90484619140625
maize,US-55-003,118.01486206054688,310.0600280761719
maize,US-55-043,114.7291030883789,305.3900451660156
maize,US-55-113,118.4602279663086,311.4814758300781
maize,US-56-029,127.72882843017578,307.5555114746094
maize,US-72-023,130.0,263.0
maize,US-12-086,134.91175842285156,331.3529357910156
maize,US-12-093,128.0025634765625,329.06170654296875
maize,US-12-097,127.07212829589844,329.9803161621094
maize,US-13-021,112.67974090576172,292.67974853515625
maize,US-13-029,123.24528503417967,307.98114013671875
maize,US-39-137,116.25023651123048,303.0
maize,US-39-175,116.81002807617188,301.6336975097656
maize,US-40-013,103.72903442382812,280.7475891113281
maize,US-40-027,109.88277435302734,286.5048522949219
maize,US-40-057,116.0,294.110595703125
maize,US-40-067,108.50292205810548,285.3041076660156
maize,US-40-075,115.83966827392578,293.6793518066406
maize,US-40-095,105.0,283.0
maize,US-40-125,108.61751556396484,285.6175231933594
maize,US-40-135,100.7905502319336,279.7905578613281
maize,US-40-143,105.13951873779295,285.267333984375
maize,US-27-011,121.9722671508789,314.6407775878906
maize,US-27-013,114.00025177001952,310.6007995605469
maize,US-27-031,120.0,311.0
maize,US-27-061,122.19146728515624,315.0
maize,US-27-073,120.79224395751952,314.00128173828125
maize,US-27-075,120.62264251708984,312.867919921875
maize,US-27-089,125.17022705078124,313.29107666015625
maize,US-27-097,120.21011352539062,314.0057067871094
maize,US-27-127,116.91182708740234,313.9113464355469
maize,US-27-161,114.00000762939452,309.7713317871094
maize,US-27-171,117.26074981689452,313.53521728515625
maize,US-28-001,115.00042724609376,298.0
maize,US-28-011,103.912109375,284.6932373046875
maize,US-28-029,112.70203399658205,296.2658386230469
maize,US-28-043,103.58985137939452,285.0730895996094
maize,US-28-083,104.75527954101562,287.50732421875
maize,US-28-087,103.0,285.5369567871094
maize,US-28-103,105.5860595703125,287.6502990722656
maize,US-28-121,110.1728973388672,292.2232360839844
maize,US-35-015,128.47225952148438,320.1953125
maize,US-35-039,132.8909149169922,309.8908996582031
maize,US-35-045,136.95779418945312,315.9359741210937
maize,US-35-055,132.0,309.0
maize,US-36-025,115.4236297607422,295.9906005859375
maize,US-36-031,116.37769317626952,300.7577209472656
maize,US-36-103,113.52422332763672,293.98541259765625
maize,US-36-105,114.73351287841795,294.55548095703125
maize,US-36-119,113.0,291.0
maize,US-36-123,117.72144317626952,303.1769104003906
maize,US-37-009,111.0,287.1204528808594
maize,US-37-013,117.8719253540039,292.87847900390625
maize,US-37-017,118.74686431884766,296.7193603515625
maize,US-37-023,108.5526123046875,286.0
maize,US-37-037,113.16390991210938,289.30615234375
maize,US-37-043,107.0,288.0
maize,US-37-053,116.87493896484376,297.37469482421875
maize,US-37-057,111.0,288.3857116699219
maize,US-37-065,115.27487182617188,290.330078125
maize,US-37-075,108.0,288.0
maize,US-37-085,114.87776947021484,290.888916015625
maize,US-37-089,107.99241638183594,286.5625305175781
maize,US-37-095,116.2519989013672,293.8739929199219
maize,US-37-103,118.0,296.0
maize,US-37-115,109.89655303955078,287.79742431640625
maize,US-37-123,114.57586669921876,292.60308837890625
maize,US-28-141,100.0,281.3966979980469
maize,US-42-099,116.0,296.0882873535156
maize,US-42-103,114.0641632080078,292.4976501464844
maize,US-42-127,115.1076889038086,295.32305908203125
maize,US-42-133,115.8173370361328,294.4618225097656
maize,US-48-411,115.15789794921876,298.0526428222656
maize,US-48-429,114.07820892333984,292.9776611328125
maize,US-48-449,104.94754028320312,281.9306945800781
maize,US-48-453,116.0010986328125,307.7932434082031
maize,US-48-455,116.0,303.0
maize,US-48-467,107.19739532470705,284.8417053222656
maize,US-48-473,118.01947021484376,309.3961181640625
maize,US-48-479,137.4878387451172,327.5297241210937
maize,US-49-033,124.0,311.57000732421875
maize,US-49-045,125.94334411621094,310.943359375
maize,US-49-047,131.39720153808594,312.39385986328125
maize,US-50-017,116.0,299.3576965332031
maize,US-50-027,115.20877838134766,297.7000427246094
maize,US-51-007,115.0,292.2447814941406
maize,US-51-017,114.0,292.0
maize,US-51-019,114.30020904541016,291.33807373046875
maize,US-51-023,114.89845275878906,291.1007080078125
maize,US-51-033,115.08785247802734,292.0877990722656
maize,US-51-036,114.8013153076172,295.5393981933594
maize,US-51-041,115.0,294.7299499511719
maize,US-51-057,114.33932495117188,290.67877197265625
maize,US-51-067,113.0,290.0
maize,US-51-083,112.99923706054688,289.5219116210937
maize,US-51-091,115.4061508178711,293.984619140625
maize,US-51-095,114.00312042236328,294.00311279296875
maize,US-51-107,116.0,294.1338806152344
maize,US-51-111,114.0,291.0
maize,US-51-127,114.6092529296875,295.218505859375
maize,US-51-133,114.0,290.0692749023437
maize,US-51-143,112.8518295288086,290.25299072265625
maize,US-51-159,114.0,290.0
maize,US-51-165,116.86040496826172,295.86041259765625
maize,US-51-175,115.1041030883789,295.13677978515625
maize,US-51-179,115.9719009399414,292.0750427246094
maize,US-51-187,117.0,296.0
maize,US-53-047,116.1573486328125,299.2064208984375
maize,US-53-053,87.0,283.0
maize,US-53-061,92.34239196777344,283.9207763671875
maize,US-53-071,120.15522003173828,304.05419921875
maize,US-53-073,90.77811431884766,282.73223876953125
maize,US-54-013,110.0,291.0
maize,US-54-017,111.0,291.0
maize,US-54-019,110.46154022216795,289.0
maize,US-54-023,115.9680404663086,294.9680480957031
maize,US-54-027,116.2724838256836,295.2724914550781
maize,US-54-033,112.0,291.0
maize,US-54-037,116.02315521240234,294.67437744140625
maize,US-54-043,110.0,289.0
maize,US-54-065,117.0,296.0
maize,US-54-071,115.97794342041016,294.95587158203125
maize,US-54-081,110.97777557373048,289.0
maize,US-54-093,114.00828552246094,292.0248718261719
maize,US-54-095,111.0,291.3066711425781
maize,US-37-133,118.0396499633789,296.1133728027344
maize,US-37-137,116.07678985595705,293.0
maize,US-37-149,107.68376159667967,286.3219299316406
maize,US-37-153,115.6421127319336,293.821044921875
maize,US-37-161,108.0,286.1097412109375
maize,US-37-163,117.85826110839844,294.96990966796875
maize,US-37-177,116.7869110107422,293.2131042480469
maize,US-38-005,126.66704559326172,311.7131042480469
maize,US-38-033,124.6273193359375,306.7410888671875
maize,US-38-053,125.0,308.7367553710937
maize,US-38-059,123.04863739013672,307.0368957519531
maize,US-38-067,127.31719970703124,313.5628967285156
maize,US-38-071,126.94769287109376,312.8969421386719
