crop_name,adm_id,date,ndvi
maize,NL22,20030610,195.58236962971293
maize,NL23,20030610,195.3138837775272
maize,NL31,20030610,190.9670463410829
maize,NL32,20030610,191.6644230278925
maize,NL33,20030610,189.89862929623567
maize,NL34,20030610,190.528867545716
maize,NL41,20030610,188.60798432387327
maize,NL42,20030610,190.35614691458736
maize,NL11,20211117,179.21678017307593
maize,NL12,20211117,203.55280842943665
maize,NL13,20211117,196.26502296046496
maize,NL21,20211117,199.73720099255584
maize,NL22,20211117,197.2742411930596
maize,NL23,20211117,172.4806116414632
maize,NL31,20211117,197.9794231189453
maize,NL32,20211117,190.374844606947
maize,NL33,20211117,189.6167373124069
maize,NL34,20211117,162.71054302281289
maize,NL41,20211117,185.16518909520937
maize,NL42,20211117,185.1125415488416
maize,NL11,20080422,166.13269666240032
maize,NL12,20080422,195.02537844561203
maize,NL13,20080422,171.5666349948212
maize,NL21,20080422,188.01826780459373
maize,NL22,20080422,185.3825033016657
maize,NL23,20080422,138.09414552701028
maize,NL31,20080422,192.55094398502104
maize,NL32,20080422,173.78547439126783
maize,NL33,20080422,177.23576063446288
maize,NL34,20080422,152.49091617699963
maize,NL41,20080422,172.09985038580714
maize,NL42,20080422,165.9635023666336
maize,NL11,20131024,180.06996487119437
maize,NL12,20131024,204.84162667043103
maize,NL13,20131024,193.28925710323185
maize,NL21,20131024,195.30732226479356
maize,NL22,20131024,194.88478234580307
maize,NL23,20131024,174.02042453082393
maize,NL31,20131024,198.5238882821033
maize,NL32,20131024,185.3777392166584
maize,NL33,20131024,184.4539288668321
maize,NL34,20131024,163.58359029786692
maize,NL41,20131024,183.8614615657347
maize,NL42,20131024,181.6660026560425
maize,NL11,20190805,189.7318659589968
maize,NL12,20190805,198.67488366939952
maize,NL13,20190805,201.54086815977837
maize,NL21,20190805,201.3499918606544
maize,NL22,20190805,192.9069683669697
maize,NL23,20190805,182.14106866288077
maize,NL31,20190805,202.1287697462901
maize,NL32,20190805,187.3262772768849
maize,NL33,20190805,179.28943868050013
maize,NL34,20190805,172.0111658456486
maize,NL41,20190805,197.8239208093589
maize,NL42,20190805,189.6415629842137
maize,NL11,20160125,194.4483819733969
maize,NL12,20160125,196.48329511280775
maize,NL13,20160125,191.10083277065047
maize,NL21,20160125,197.610798310172
maize,NL22,20160125,196.04275859134404
maize,NL23,20160125,149.77735602094242
maize,NL31,20160125,199.0620725933719
maize,NL32,20160125,175.45491329479768
maize,NL33,20160125,179.23174314204147
maize,NL34,20160125,149.10641726618704
maize,NL41,20160125,185.0800796915832
maize,NL42,20160125,177.21946444644465
maize,NL11,20130922,188.2719306881953
maize,NL12,20130922,207.86192984795943
maize,NL13,20130922,204.40230091677157
maize,NL21,20130922,207.1961851308423
maize,NL22,20130922,204.614774810898
maize,NL23,20130922,174.90159531610894
maize,NL31,20130922,200.74005305039788
maize,NL32,20130922,183.54002190580505
maize,NL33,20130922,184.845421624418
maize,NL34,20130922,163.0024596330806
maize,NL41,20130922,196.1939599624648
maize,NL42,20130922,194.1191756357073
maize,NL11,20050117,142.69753812459442
maize,NL12,20050117,178.55936003020506
maize,NL13,20050117,160.35220340547275
maize,NL21,20050117,172.89527985056571
maize,NL22,20050117,175.78204593289013
maize,NL23,20050117,125.69187145557656
maize,NL31,20050117,177.40241317462906
maize,NL32,20050117,154.61775007726382
maize,NL33,20050117,157.26427915518823
maize,NL34,20050117,127.74140074595938
maize,NL41,20050117,163.65367207571785
maize,NL42,20050117,153.38638535983114
maize,NL11,20160430,172.12294968986905
maize,NL12,20160430,201.66197371650412
maize,NL13,20160430,177.0705682956267
maize,NL21,20160430,190.84018258360533
maize,NL22,20160430,189.26827276439363
maize,NL23,20160430,149.97753478049046
maize,NL31,20160430,196.66163207988765
maize,NL32,20160430,182.35687224669604
maize,NL33,20160430,179.76095963646085
maize,NL34,20160430,160.42255468598768
maize,NL41,20160430,172.87835240360425
maize,NL42,20160430,166.62670489260705
maize,NL11,20070125,164.11766213791336
maize,NL12,20070125,190.1843878345368
maize,NL13,20070125,176.85135218827415
maize,NL21,20070125,186.88973653243983
maize,NL22,20070125,187.6839036513095
maize,NL23,20070125,136.899060272197
maize,NL31,20070125,190.6398129772276
maize,NL32,20070125,164.52705167173252
maize,NL33,20070125,166.20404691232898
maize,NL34,20070125,145.68245280911427
maize,NL41,20070125,177.16419681434192
maize,NL42,20070125,168.0907646254481
maize,NL11,20040516,182.29120803386823
maize,NL12,20040516,185.73331547399792
maize,NL13,20040516,183.4469719880543
maize,NL21,20040516,180.16644549763032
maize,NL22,20040516,182.6344993071121
maize,NL23,20040516,150.6136920677362
maize,NL31,20040516,182.1477204430325
maize,NL32,20040516,170.70301036062074
maize,NL33,20040516,171.9527123848516
maize,NL34,20040516,172.77420517862996
maize,NL41,20040516,173.5381344528769
maize,NL42,20040516,170.82798165137615
maize,NL22,20211203,186.4185045723507
maize,NL34,20211203,155.25925925925927
maize,NL41,20211203,184.1640462743669
maize,NL42,20211203,192.52698048220435
maize,NL11,20210704,210.14919903675008
maize,NL12,20210704,206.5423296012571
maize,NL13,20210704,205.5527528498666
maize,NL21,20210704,210.3991334958029
maize,NL22,20210704,206.2633944624236
maize,NL23,20210704,194.6344213649852
maize,NL32,20210704,198.15320665083132
maize,NL33,20210704,172.0
maize,NL34,20210704,201.7066189624329
maize,NL41,20210704,212.48475177304965
maize,NL11,20120109,153.61415710715684
maize,NL12,20120109,185.1558549487782
maize,NL13,20120109,172.10906863809714
maize,NL21,20120109,179.37247991511293
maize,NL22,20120109,178.11847692721707
maize,NL23,20120109,132.83543260741612
maize,NL31,20120109,179.8410872186495
maize,NL32,20120109,160.7607425949103
maize,NL33,20120109,167.3387628283589
maize,NL34,20120109,137.80827308501875
maize,NL41,20120109,169.2323514681389
maize,NL42,20120109,161.94160912324753
maize,NL11,20060626,203.56500935315543
maize,NL12,20060626,203.6471035493504
maize,NL13,20060626,203.08017256875783
maize,NL21,20060626,195.3466108509531
maize,NL22,20060626,193.74278964341963
maize,NL23,20060626,194.72120432872603
maize,NL31,20060626,189.0007177406772
maize,NL32,20060626,190.61628009524648
maize,NL33,20060626,190.80134803107777
maize,NL34,20060626,192.891993056309
maize,NL41,20060626,193.33671702618403
maize,NL42,20060626,191.1156713269009
maize,NL11,20100906,191.5490160052262
maize,NL12,20100906,205.3320670597391
maize,NL13,20100906,202.94281091908272
maize,NL21,20100906,204.41777895916005
maize,NL22,20100906,202.05856574221735
maize,NL23,20100906,177.53758711298985
maize,NL31,20100906,197.29533042494748
maize,NL32,20100906,187.6778933872479
maize,NL33,20100906,186.6714453690304
maize,NL34,20100906,170.8415960877423
maize,NL41,20100906,197.5147360836457
maize,NL42,20100906,194.19303189692613
maize,NL11,20100322,137.53098345493785
maize,NL12,20100322,157.42270524862627
maize,NL13,20100322,147.50605181347152
maize,NL21,20100322,159.61603425773325
maize,NL22,20100322,163.2000112506648
maize,NL23,20100322,118.78327211076576
maize,NL31,20100322,168.34744335946894
maize,NL32,20100322,141.08662558898152
maize,NL33,20100322,167.10629562043795
maize,NL34,20100322,128.63244870807367
maize,NL41,20100322,155.54163662649148
maize,NL42,20100322,146.9740052893927
maize,NL11,20130109,167.6386048151829
maize,NL12,20130109,192.8149688149688
maize,NL13,20130109,174.14383941663695
maize,NL21,20130109,186.35488674661025
maize,NL22,20130109,177.0551327583291
maize,NL23,20130109,122.3762528912876
maize,NL31,20130109,186.8569702461864
maize,NL32,20130109,162.8178368121442
maize,NL33,20130109,172.52175405895915
maize,NL34,20130109,131.04767220434698
maize,NL41,20130109,174.51944397742665
maize,NL42,20130109,165.35098971372847
maize,NL11,20200321,161.32344735165535
maize,NL12,20200321,190.38156433009203
maize,NL13,20200321,175.8578191868759
maize,NL21,20200321,187.72638392923477
maize,NL22,20200321,185.49740794084943
maize,NL23,20200321,127.8091939033336
maize,NL31,20200321,183.53053607781044
maize,NL32,20200321,167.99471435812035
maize,NL33,20200321,164.35527950310558
maize,NL34,20200321,133.8823554957224
maize,NL41,20200321,171.07521630533876
maize,NL42,20200321,160.64461947238564
maize,NL11,20160711,204.0659271373121
maize,NL12,20160711,208.14431986073092
maize,NL13,20160711,212.345103275896
maize,NL21,20160711,210.2095902031686
maize,NL22,20160711,206.5180090460185
maize,NL23,20160711,193.7212945335872
maize,NL31,20160711,197.62571428571428
maize,NL32,20160711,192.65602122986823
maize,NL33,20160711,194.0402087763387
maize,NL34,20160711,189.53493292301772
maize,NL41,20160711,199.6395614616625
maize,NL42,20160711,196.02704262511332
maize,NL11,20180210,160.7460667519937
maize,NL12,20180210,187.10022722670925
maize,NL13,20180210,176.2069712299804
maize,NL21,20180210,187.67562869174327
maize,NL22,20180210,185.476394688805
maize,NL23,20180210,136.0583554376658
maize,NL31,20180210,183.422062724294
maize,NL32,20180210,159.25324904959774
maize,NL33,20180210,159.324567379752
maize,NL34,20180210,140.46575178640836
maize,NL41,20180210,177.8921020853798
maize,NL42,20180210,170.8645336256343
maize,NL11,20170117,153.46642821134503
maize,NL12,20170117,179.4873601660708
maize,NL13,20170117,165.65406231339352
maize,NL21,20170117,176.2674027025875
maize,NL22,20170117,170.74685393546403
maize,NL23,20170117,136.94921853578285
maize,NL31,20170117,172.5598883748256
maize,NL32,20170117,162.66933575978163
maize,NL33,20170117,157.01764948737355
maize,NL34,20170117,136.00740108952843
maize,NL41,20170117,165.09530749885687
maize,NL42,20170117,153.08630455521106
maize,NL11,20220602,190.15116487684853
maize,NL12,20220602,201.42429181962632
maize,NL13,20220602,196.13621534962624
maize,NL21,20220602,195.58165528391248
maize,NL22,20220602,191.89863696524637
maize,NL23,20220602,180.56797882897783
maize,NL31,20220602,203.9852387128652
maize,NL32,20220602,195.4017478991597
maize,NL33,20220602,194.7750651488136
maize,NL34,20220602,182.4719647371492
maize,NL41,20220602,184.1929352300358
maize,NL42,20220602,179.71175379449477
maize,NL11,20080804,198.42378582619116
maize,NL12,20080804,210.65323331325632
maize,NL13,20080804,210.87513553963865
maize,NL21,20080804,210.6779632840145
maize,NL22,20080804,206.9193916244696
maize,NL23,20080804,187.11762109676707
maize,NL31,20080804,208.07518312335188
maize,NL32,20080804,189.23351269315677
maize,NL33,20080804,191.04436003527096
maize,NL34,20080804,178.98516599952907
maize,NL41,20080804,203.76424634162348
maize,NL42,20080804,197.252338761099
maize,NL11,20050226,128.09543695253615
maize,NL12,20050226,173.52225130890054
maize,NL13,20050226,157.0205577282775
maize,NL21,20050226,164.48397146796884
maize,NL22,20050226,162.97679761910882
maize,NL23,20050226,118.47380128521998
maize,NL31,20050226,167.0783147880744
maize,NL32,20050226,143.87089497777484
maize,NL33,20050226,151.17651663405087
maize,NL34,20050226,129.91400072983822
maize,NL41,20050226,155.0008310170942
maize,NL42,20050226,146.01357087343814
maize,NL11,20060914,184.00673413932967
maize,NL12,20060914,203.0668836269779
maize,NL13,20060914,200.1252578687416
maize,NL21,20060914,202.47284423631805
maize,NL22,20060914,198.7254965700616
maize,NL23,20060914,173.54914414899343
maize,NL31,20060914,195.62243719769077
maize,NL32,20060914,183.87072461212972
maize,NL33,20060914,183.16998427620356
maize,NL34,20060914,168.5352619060789
maize,NL41,20060914,192.218284521052
maize,NL42,20060914,190.7779867141656
maize,NL11,20050407,170.77348791425135
maize,NL12,20050407,195.7882527698356
maize,NL13,20050407,178.56209078404402
maize,NL21,20050407,192.27709173637464
maize,NL22,20050407,195.9490521474299
maize,NL23,20050407,141.28857650670545
maize,NL31,20050407,195.5388700016189
maize,NL32,20050407,174.21110367892976
maize,NL33,20050407,172.32047909166437
maize,NL34,20050407,152.58010528122676
maize,NL41,20050407,178.13292471620812
maize,NL42,20050407,169.65925743992796
maize,NL11,20031203,147.80722654327064
maize,NL12,20031203,178.2729670134849
maize,NL13,20031203,160.21983684719618
maize,NL21,20031203,173.84341800293268
maize,NL22,20031203,179.53537879356188
maize,NL23,20031203,122.0547842401501
maize,NL31,20031203,179.8010054988217
maize,NL32,20031203,161.7924024731996
maize,NL33,20031203,161.1558323318402
maize,NL34,20031203,138.27593944309274
maize,NL41,20031203,169.5718465631125
maize,NL42,20031203,161.1430258818638
maize,NL11,20191117,179.51985632010917
maize,NL12,20191117,193.67027625979
maize,NL13,20191117,186.17602054048447
maize,NL21,20191117,191.236297532483
maize,NL22,20191117,191.21399946566925
maize,NL23,20191117,163.64450799579782
maize,NL31,20191117,187.21660165392416
maize,NL32,20191117,181.1105122791421
maize,NL33,20191117,180.02415131977344
maize,NL34,20191117,161.7916121694626
maize,NL41,20191117,184.79156689423272
maize,NL42,20191117,182.63234204677744
maize,NL11,20150125,180.3942926419845
maize,NL12,20150125,184.71865638571305
maize,NL13,20150125,177.22554539057003
maize,NL21,20150125,186.0
maize,NL22,20150125,179.7837236489799
maize,NL23,20150125,151.08018961090264
maize,NL31,20150125,183.21061780256392
maize,NL32,20150125,158.01463414634145
maize,NL33,20150125,177.72087912087912
maize,NL34,20150125,141.05954101915432
maize,NL41,20150125,172.0263712599412
maize,NL42,20150125,158.73951153995688
maize,NL11,20040313,134.70017255358516
maize,NL12,20040313,162.76204017089276
maize,NL13,20040313,143.28261558083597
maize,NL21,20040313,152.60598408871516
maize,NL22,20040313,155.45869468300765
maize,NL23,20040313,101.60955907101986
maize,NL31,20040313,153.86844543856847
maize,NL32,20040313,148.3094973838592
maize,NL33,20040313,144.87878467635403
maize,NL34,20040313,113.30851477449455
maize,NL41,20040313,145.29977690488903
maize,NL42,20040313,139.20602472410363
maize,NL11,20060610,190.7580387909816
maize,NL12,20060610,189.37887750685329
maize,NL13,20060610,190.11800758412295
maize,NL21,20060610,186.03868785771724
maize,NL22,20060610,185.1259947833768
maize,NL23,20060610,174.3886753640448
maize,NL31,20060610,185.9892963020752
maize,NL32,20060610,177.0507428470661
maize,NL33,20060610,182.96680316863583
maize,NL34,20060610,183.843846175174
maize,NL41,20060610,178.65195102357234
maize,NL42,20060610,180.64359053700525
maize,NL11,20210712,209.44162906673
maize,NL12,20210712,208.8960126869053
maize,NL13,20210712,212.96105956394223
maize,NL21,20210712,208.195661938898
maize,NL22,20210712,204.12252166806243
maize,NL23,20210712,194.9495101733233
maize,NL31,20210712,197.80595519576804
maize,NL32,20210712,190.2588273615635
maize,NL33,20210712,193.8295671927308
maize,NL34,20210712,189.26953428466288
maize,NL41,20210712,205.35870644586583
maize,NL42,20210712,198.09351339384548
maize,NL11,20141024,188.90150300601204
maize,NL12,20141024,207.91840394154715
maize,NL13,20141024,197.9519132268756
maize,NL21,20141024,199.81921851283803
maize,NL22,20141024,195.73440718944596
maize,NL23,20141024,180.91164383561645
maize,NL31,20141024,202.689471295666
maize,NL32,20141024,188.6722980290232
maize,NL33,20141024,179.37825348924935
maize,NL34,20141024,157.3991432703064
maize,NL41,20141024,182.43050210678737
maize,NL42,20141024,179.33724335296662
maize,NL11,20150330,172.29210929799584
maize,NL12,20150330,187.3036669542709
maize,NL13,20150330,179.7312099527618
maize,NL21,20150330,188.1523582843542
maize,NL22,20150330,185.39121203094808
maize,NL23,20150330,137.45373084794514
maize,NL31,20150330,192.9728809030793
maize,NL32,20150330,160.69476707083598
maize,NL33,20150330,160.5248464544947
maize,NL34,20150330,144.19340179414542
maize,NL41,20150330,167.52603296499302
maize,NL42,20150330,153.72692402870575
maize,NL11,20090922,179.49127835558104
maize,NL12,20090922,190.1901525198939
maize,NL13,20090922,194.67297123387377
maize,NL21,20090922,198.79014248710985
maize,NL22,20090922,189.48160901287912
maize,NL23,20090922,177.37257187257188
maize,NL31,20090922,192.10550292862823
maize,NL32,20090922,174.0396089245425
maize,NL33,20090922,184.9267399267399
maize,NL34,20090922,151.7423632091306
maize,NL41,20090922,178.74944427398702
maize,NL42,20090922,178.20614738342385
maize,NL11,20220728,201.929083623326
