crop_name,adm_id,date,fpar
wheat,NL23,20181121,48.92527056332149
wheat,NL31,20181121,61.21575152523572
wheat,NL32,20181121,50.445621360711
wheat,NL33,20181121,46.76156844007107
wheat,NL34,20181121,44.965160669411326
wheat,NL41,20181121,50.92831299010291
wheat,NL42,20181121,56.40089148357067
wheat,NL11,20130801,67.62352941176471
wheat,NL12,20130801,67.70622294837618
wheat,NL13,20130801,78.29620508444997
wheat,NL21,20130801,80.44782548284007
wheat,NL22,20130801,70.97933193156838
wheat,NL23,20130801,70.09082579081867
wheat,NL31,20130801,74.02662229617304
wheat,NL32,20130801,65.24394728777199
wheat,NL33,20130801,64.39971032237834
wheat,NL34,20130801,62.194145324279525
wheat,NL41,20130801,69.39555968520787
wheat,NL42,20130801,70.74279121139206
wheat,NL11,20010501,52.28902877264067
wheat,NL12,20010501,41.59893370023218
wheat,NL13,20010501,42.88173127266381
wheat,NL21,20010501,60.45282756704182
wheat,NL22,20010501,61.128763261015
wheat,NL23,20010501,28.507386404129463
wheat,NL31,20010501,65.73765945646146
wheat,NL32,20010501,42.60419859025437
wheat,NL33,20010501,38.73122694897791
wheat,NL34,20010501,37.44046409666898
wheat,NL41,20010501,43.6463375146063
wheat,NL42,20010501,51.74044416393831
wheat,NL11,20110211,28.491918095651545
wheat,NL12,20110211,27.459454811247745
wheat,NL13,20110211,31.99024607807016
wheat,NL21,20110211,44.02459358065861
wheat,NL22,20110211,40.87290929943611
wheat,NL23,20110211,18.27770028812576
wheat,NL31,20110211,49.2063227953411
wheat,NL32,20110211,26.760822096230463
wheat,NL33,20110211,21.689298353018472
wheat,NL34,20110211,19.753900443779077
wheat,NL41,20110211,27.67003139474314
wheat,NL42,20110211,33.208828054120154
wheat,NL11,20080401,47.37467621735041
wheat,NL12,20080401,39.7649840914954
wheat,NL13,20080401,40.06978999011034
wheat,NL21,20080401,59.24996526330416
wheat,NL22,20080401,57.64513045971519
wheat,NL23,20080401,29.287229818470596
wheat,NL31,20080401,63.75152523571825
wheat,NL32,20080401,41.030072019613854
wheat,NL33,20080401,36.47532514073256
wheat,NL34,20080401,37.76598406672726
wheat,NL41,20080401,43.0072503554786
wheat,NL42,20080401,48.36367401680407
wheat,NL11,20201121,54.76240021223742
wheat,NL12,20201121,49.47387278929114
wheat,NL13,20201121,56.26440303282981
wheat,NL21,20201121,63.12692788661943
wheat,NL22,20201121,61.902489725700086
wheat,NL23,20201121,46.38760550187842
wheat,NL31,20201121,64.07820299500833
wheat,NL32,20201121,48.1327382776586
wheat,NL33,20201121,46.87042152573502
wheat,NL34,20201121,45.91547880019248
wheat,NL41,20201121,52.83089073784686
wheat,NL42,20201121,60.35071594808883
wheat,NL11,20090211,30.657728577285773
wheat,NL12,20090211,25.898156906584116
wheat,NL13,20090211,31.019604801334136
wheat,NL21,20090211,42.6040016673614
wheat,NL22,20090211,39.68806747586734
wheat,NL23,20090211,17.02120727746612
wheat,NL31,20090211,45.469772601220185
wheat,NL32,20090211,25.214813821636533
wheat,NL33,20090211,18.505741291006554
wheat,NL34,20090211,18.141565524247447
wheat,NL41,20090211,26.39436302459489
wheat,NL42,20090211,32.80850854009704
wheat,NL11,20110601,76.27354991196971
wheat,NL12,20110601,67.21280133000832
wheat,NL13,20110601,70.84141635478679
wheat,NL21,20110601,71.50514103098513
wheat,NL22,20110601,66.99737169071967
wheat,NL23,20110601,64.17557345170584
wheat,NL31,20110601,67.8763172490294
wheat,NL32,20110601,62.07558228623966
wheat,NL33,20110601,62.39974018605068
wheat,NL34,20110601,60.12355237127733
wheat,NL41,20110601,61.50720108121806
wheat,NL42,20110601,63.08447398524713
wheat,NL11,20170521,72.411181052987
wheat,NL12,20170521,60.321265801014704
wheat,NL13,20170521,61.34363668095173
wheat,NL21,20170521,66.9344865916354
wheat,NL22,20170521,66.41367198700182
wheat,NL23,20170521,53.45584956373892
wheat,NL31,20170521,69.57071547420965
wheat,NL32,20170521,59.13766089488201
wheat,NL33,20170521,59.7091427632856
wheat,NL34,20170521,58.767721755868045
wheat,NL41,20170521,58.38936520674072
wheat,NL42,20170521,61.35821072147056
wheat,NL11,20100821,56.33396522200516
wheat,NL12,20100821,58.74841631553301
wheat,NL13,20100821,73.55073784638057
wheat,NL21,20100821,78.41565930248714
wheat,NL22,20100821,70.47553282997228
wheat,NL23,20100821,62.870109243440815
wheat,NL31,20100821,73.948973932335
wheat,NL32,20100821,60.32868525896414
wheat,NL33,20100821,58.95580176494303
wheat,NL34,20100821,53.888803935197565
wheat,NL41,20100821,67.13691205248412
wheat,NL42,20100821,69.64877125162715
wheat,NL11,20050601,72.67403226973447
wheat,NL12,20050601,57.309083612807065
wheat,NL13,20050601,68.21505167833388
wheat,NL21,20050601,69.95192441294984
wheat,NL22,20050601,67.06802542291885
wheat,NL23,20050601,52.80416611518922
wheat,NL31,20050601,68.12257348863007
wheat,NL32,20050601,57.774938706711616
wheat,NL33,20050601,61.930596825491634
wheat,NL34,20050601,63.79340212800086
wheat,NL41,20050601,59.12552265912066
wheat,NL42,20050601,61.48319592915467
wheat,NL11,20071201,39.10694354002364
wheat,NL12,20071201,37.61848252930891
wheat,NL13,20071201,45.026663305474216
wheat,NL21,20071201,52.80776712519105
wheat,NL22,20071201,51.10396157889706
wheat,NL23,20071201,35.53224870445221
wheat,NL31,20071201,53.77648363838048
wheat,NL32,20071201,40.3101440392277
wheat,NL33,20071201,37.6317062609189
wheat,NL34,20071201,36.82980805218414
wheat,NL41,20071201,42.80569047317368
wheat,NL42,20071201,49.52735592284328
wheat,NL11,20120221,27.865320888503003
wheat,NL12,20120221,27.368446699343597
wheat,NL13,20120221,31.481102988229363
wheat,NL21,20120221,42.885229956926494
wheat,NL22,20120221,42.42423301156456
wheat,NL23,20120221,20.16765253866281
wheat,NL31,20120221,49.697171381031616
wheat,NL32,20120221,27.857339871284093
wheat,NL33,20120221,24.178614624240343
wheat,NL34,20120221,27.00419718761696
wheat,NL41,20120221,30.75081302529881
wheat,NL42,20120221,38.01877637963
wheat,NL11,20161221,40.389783662542506
wheat,NL12,20161221,41.821566772723365
wheat,NL13,20161221,41.31202854428048
wheat,NL21,20161221,50.53487564262888
wheat,NL22,20161221,49.72204434674568
wheat,NL23,20161221,36.95032630496533
wheat,NL31,20161221,55.00221852468109
wheat,NL32,20161221,41.5469276739197
wheat,NL33,20161221,37.504949903689656
wheat,NL34,20161221,37.26991391755333
wheat,NL41,20161221,44.10067435345131
wheat,NL42,20161221,49.83803400260345
wheat,NL11,20020321,34.05428936642308
wheat,NL12,20020321,30.77123283744661
wheat,NL13,20020321,36.32255812600594
wheat,NL21,20020321,55.34722801167153
wheat,NL22,20020321,54.76980789448533
wheat,NL23,20020321,24.33909245477037
wheat,NL31,20020321,64.27343316694399
wheat,NL32,20020321,36.8325160894882
wheat,NL33,20020321,32.993952606352
wheat,NL34,20020321,35.01618991605625
wheat,NL41,20020321,39.19760386310202
wheat,NL42,20020321,45.00493077196166
wheat,NL11,20130521,65.73738996213491
wheat,NL12,20130521,52.14243127812652
wheat,NL13,20130521,57.16610754523066
wheat,NL21,20130521,63.39440044462971
wheat,NL22,20130521,65.44786390136672
wheat,NL23,20130521,47.58763400902048
wheat,NL31,20130521,66.63948973932335
wheat,NL32,20130521,52.62942460925529
wheat,NL33,20130521,53.556927625390095
wheat,NL34,20130521,53.37568304550072
wheat,NL41,20130521,55.00142191437541
wheat,NL42,20130521,60.69080115182833
wheat,NL11,20210511,67.40644429973712
wheat,NL12,20210511,55.98796113165363
wheat,NL13,20210511,56.33087707731389
wheat,NL21,20210511,67.51792413505628
wheat,NL22,20210511,69.39563222785053
wheat,NL23,20210511,50.31956506246119
wheat,NL31,20210511,71.14364947310038
wheat,NL32,20210511,57.018407140668096
wheat,NL33,20210511,57.89655223902884
wheat,NL34,20210511,60.247291878308296
wheat,NL41,20210511,59.9066604721882
wheat,NL42,20210511,61.28312492603842
wheat,NL11,20061211,43.89903287268167
wheat,NL12,20061211,37.77541777739559
wheat,NL13,20061211,45.17700556535903
wheat,NL21,20061211,54.32430179241351
wheat,NL22,20061211,51.82017585778458
wheat,NL23,20061211,35.064487227782244
wheat,NL31,20061211,56.92290626733222
wheat,NL32,20061211,39.08768771069568
wheat,NL33,20061211,36.74260500813785
wheat,NL34,20061211,37.36156766294177
wheat,NL41,20061211,43.52703749067309
wheat,NL42,20061211,53.00284012464992
wheat,NL11,20151211,46.24399585172322
wheat,NL12,20151211,42.46223521655631
wheat,NL13,20151211,52.58665089491749
wheat,NL21,20151211,59.07544810337641
wheat,NL22,20151211,57.87952786007837
wheat,NL23,20151211,39.93600146608159
wheat,NL31,20151211,61.2867443150305
wheat,NL32,20151211,42.31631167637144
wheat,NL33,20151211,41.876379328366006
wheat,NL34,20151211,41.49592044057104
wheat,NL41,20151211,48.9918908645521
wheat,NL42,20151211,58.389195692477614
wheat,NL11,20230711,61.51191664857825
wheat,NL12,20230711,61.797603691919626
wheat,NL13,20230711,73.29085303186022
wheat,NL21,20230711,74.30728081144922
wheat,NL22,20230711,66.94153206537322
wheat,NL23,20230711,57.75422771097831
wheat,NL31,20230711,67.87687188019967
wheat,NL32,20230711,58.7470694146491
wheat,NL33,20230711,57.41441818100372
wheat,NL34,20230711,52.79892530610063
wheat,NL41,20230711,61.196660612971804
wheat,NL42,20230711,65.55157587471895
wheat,NL11,20140301,46.28848370836649
wheat,NL12,20140301,40.20302691546995
wheat,NL13,20140301,44.17027671663209
wheat,NL21,20140301,58.744963179102406
wheat,NL22,20140301,56.18455509892
wheat,NL23,20140301,29.96318506225756
wheat,NL31,20140301,61.15085967831392
wheat,NL32,20140301,38.12873505976096
wheat,NL33,20140301,32.81017156679757
wheat,NL34,20140301,31.71656418756349
wheat,NL41,20140301,39.98797708042967
wheat,NL42,20140301,50.83012504437695
wheat,NL11,20020411,40.70417480645395
wheat,NL12,20020411,34.92375383380629
wheat,NL13,20020411,40.39601310865054
wheat,NL21,20020411,58.6795192441295
wheat,NL22,20020411,59.6293128165918
wheat,NL23,20020411,29.25507783467894
wheat,NL31,20020411,67.50804215196894
wheat,NL32,20020411,42.7312097762795
wheat,NL33,20020411,40.43460602350271
wheat,NL34,20020411,42.82461637170508
wheat,NL41,20020411,45.26229392800327
wheat,NL42,20020411,50.28821348270285
wheat,NL11,20030921,50.42449412729422
wheat,NL12,20030921,53.013414739014536
wheat,NL13,20030921,59.5201768504334
wheat,NL21,20030921,66.8974572738641
wheat,NL22,20030921,62.44313294466215
wheat,NL23,20030921,55.4975310778754
wheat,NL31,20030921,64.79478646699944
wheat,NL32,20030921,54.4148406374502
wheat,NL33,20030921,51.60358961341476
wheat,NL34,20030921,49.12193765706037
wheat,NL41,20030921,53.49472765412285
wheat,NL42,20030921,60.287740128594535
wheat,NL11,20020421,45.17914767382968
wheat,NL12,20020421,38.246424169461406
wheat,NL13,20020421,43.77769590257713
wheat,NL21,20020421,60.51827150201473
wheat,NL22,20020421,61.63131988913314
wheat,NL23,20020421,32.682858044613674
wheat,NL31,20020421,68.21353300055463
wheat,NL32,20020421,45.7725635917867
wheat,NL33,20020421,44.28055426975856
wheat,NL34,20020421,46.29630540554991
wheat,NL41,20020421,47.97042136531937
wheat,NL42,20020421,52.60070608654491
wheat,NL11,20100811,58.97033017388998
wheat,NL12,20100811,61.49577206409264
wheat,NL13,20100811,74.66276251236208
wheat,NL21,20100811,78.57190496040016
wheat,NL22,20100811,69.69514001720349
wheat,NL23,20100811,66.17443316602356
wheat,NL31,20100811,73.65501941209097
wheat,NL32,20100811,61.81403233220962
wheat,NL33,20100811,60.42742381030595
wheat,NL34,20100811,55.16519809656205
wheat,NL41,20100811,67.76328645239403
wheat,NL42,20100811,68.3746400536468
wheat,NL11,20140121,38.464375467284086
wheat,NL12,20140121,36.69576059850374
wheat,NL13,20140121,43.627586340631
wheat,NL21,20140121,53.73148534111435
wheat,NL22,20140121,50.6541622861512
wheat,NL23,20140121,29.45750908665153
wheat,NL31,20140121,54.10537992235164
wheat,NL32,20140121,33.991897793441616
wheat,NL33,20140121,31.77990473488525
wheat,NL34,20140121,32.024466663102174
wheat,NL41,20140121,39.02397544733989
wheat,NL42,20140121,50.84188000473354
wheat,NL11,20221201,52.57297831801847
wheat,NL12,20221201,47.61246309513572
wheat,NL13,20221201,53.94582016327639
wheat,NL21,20221201,62.14575517576768
wheat,NL22,20221201,61.0375131415464
wheat,NL23,20221201,49.4863013001293
wheat,NL31,20221201,61.66112035496395
wheat,NL32,20221201,49.42817192767392
wheat,NL33,20221201,46.02668319123202
wheat,NL34,20221201,47.93318718922098
wheat,NL41,20221201,53.63883374864496
wheat,NL42,20221201,58.57561831880399
wheat,NL11,20200411,51.653445240334754
wheat,NL12,20200411,44.35382807349443
wheat,NL13,20200411,47.72396207023599
wheat,NL21,20200411,64.84257329442823
wheat,NL22,20200411,64.60728280607856
wheat,NL23,20200411,37.09569236721271
wheat,NL31,20200411,69.522462562396
wheat,NL32,20200411,46.56730769230769
wheat,NL33,20200411,41.4539128876678
wheat,NL34,20200411,45.069550339517725
wheat,NL41,20200411,49.237248525291776
wheat,NL42,20200411,55.03642854325273
wheat,NL11,20040201,34.981708993560524
wheat,NL12,20040201,29.707770802877864
wheat,NL13,20040201,35.043378774069694
wheat,NL21,20040201,50.72849798527164
wheat,NL22,20040201,47.7870352671318
wheat,NL23,20040201,19.95007177691125
wheat,NL31,20040201,53.55574043261231
wheat,NL32,20040201,29.273482991112477
wheat,NL33,20040201,24.513699959684043
wheat,NL34,20040201,25.88731754264022
wheat,NL41,20040201,33.68723515084963
wheat,NL42,20040201,37.6625774131198
wheat,NL11,20201221,50.94284542845429
wheat,NL12,20201221,43.53690486427609
wheat,NL13,20201221,50.02553859877058
wheat,NL21,20201221,57.86424899263582
wheat,NL22,20201221,55.65079327152824
wheat,NL23,20201221,39.96836725343867
wheat,NL31,20201221,58.89683860232945
wheat,NL32,20201221,42.33448896720809
wheat,NL33,20201221,39.43305311254125
wheat,NL34,20201221,39.79892530610063
wheat,NL41,20201221,46.62172854105954
wheat,NL42,20201221,53.04881464242042
wheat,NL11,20180301,31.26471794129706
wheat,NL12,20180301,29.36102273053
wheat,NL13,20180301,38.30815024530241
wheat,NL21,20180301,53.70925385577324
wheat,NL22,20180301,49.63977826627163
wheat,NL23,20180301,22.921106484356702
wheat,NL31,20180301,56.743205768164174
wheat,NL32,20180301,30.676965216058843
wheat,NL33,20180301,28.063460303713548
wheat,NL34,20180301,30.505052665347804
wheat,NL41,20180301,37.70203150737002
wheat,NL42,20180301,45.99859966076289
wheat,NL11,20030121,24.959221474567688
wheat,NL12,20030121,27.289334135924555
wheat,NL13,20030121,30.702980472764647
wheat,NL21,20030121,43.283520911490896
wheat,NL22,20030121,40.33202714326675
wheat,NL23,20030121,20.734486515103693
wheat,NL31,20030121,46.27842484747643
wheat,NL32,20030121,26.250574624578608
wheat,NL33,20030121,23.2985769960132
wheat,NL34,20030121,25.14026092070791
wheat,NL41,20030121,30.10496825329785
wheat,NL42,20030121,38.30963275610429
wheat,NL11,20040711,67.73425946024166
wheat,NL12,20040711,66.64717516553443
wheat,NL13,20040711,75.00459578428901
wheat,NL21,20040711,77.26427678199249
wheat,NL22,20040711,72.25341680206442
wheat,NL23,20040711,72.21370175420735
wheat,NL31,20040711,73.04936217415418
wheat,NL32,20040711,63.84822249463684
wheat,NL33,20040711,65.97595974376969
wheat,NL34,20040711,64.4191199272844
wheat,NL41,20040711,68.49148963128775
wheat,NL42,20040711,70.75371780205909
wheat,NL11,20160901,59.7466415840629
wheat,NL12,20160901,59.583569811104425
wheat,NL13,20160901,77.73782698908259
wheat,NL21,20160901,81.45901069890232
wheat,NL22,20160901,72.15444901079996
wheat,NL23,20160901,66.30107614461267
wheat,NL31,20160901,77.7504159733777
wheat,NL32,20160901,62.54983910511799
wheat,NL33,20160901,59.15482820922489
wheat,NL34,20160901,55.48723734160295
wheat,NL41,20160901,65.15636834621503
wheat,NL42,20160901,70.4103782888249
wheat,NL11,20051111,45.40561946795938
wheat,NL12,20051111,45.52197093473214
wheat,NL13,20051111,48.83018867924528
wheat,NL21,20051111,61.59462275948312
wheat,NL22,20051111,60.658797667972856
wheat,NL23,20051111,45.66212927988923
wheat,NL31,20051111,66.49362174154187
wheat,NL32,20051111,46.96707401164573
wheat,NL33,20051111,43.57144137014529
wheat,NL34,20051111,43.25262257391862
wheat,NL41,20051111,47.31152595345694
wheat,NL42,20051111,57.70013017237979
wheat,NL11,20090501,69.65619467959385
wheat,NL12,20090501,53.67457792300857
wheat,NL13,20090501,54.55479066881266
wheat,NL21,20090501,68.09288592469085
wheat,NL22,20090501,69.22187709070056
wheat,NL23,20090501,45.56649799940949
wheat,NL31,20090501,71.61619523017194
wheat,NL32,20090501,53.61992414955562
wheat,NL33,20090501,54.25063087007809
wheat,NL34,20090501,56.04199326311287
wheat,NL41,20090501,56.04034858019738
wheat,NL42,20090501,59.698986233284685
wheat,NL11,20060411,47.10431951378337
wheat,NL12,20060411,40.41554160575573
wheat,NL13,20060411,37.174833717931314
wheat,NL21,20060411,54.89412255106294
wheat,NL22,20060411,54.12264646850807
wheat,NL23,20060411,27.1914763645249
wheat,NL31,20060411,61.01996672212979
wheat,NL32,20060411,39.191292522218816
wheat,NL33,20060411,37.04231682369981
wheat,NL34,20060411,40.69443404801369
wheat,NL41,20060411,41.11487941884529
wheat,NL42,20060411,44.9150329375567
wheat,NL11,20090421,65.3725345488749
wheat,NL12,20090421,49.21285865795282
wheat,NL13,20090421,49.51726812619985
wheat,NL21,20090421,66.66159510907322
wheat,NL22,20090421,67.83659084392622
wheat,NL23,20090421,40.43655633723949
wheat,NL31,20090421,71.07764836383805
wheat,NL32,20090421,49.78457324547962
wheat,NL33,20090421,48.69103044601395
wheat,NL34,20090421,50.966593594610494
wheat,NL41,20090421,52.5511255648942
wheat,NL42,20090421,56.509526251429925
wheat,NL11,20191101,51.63800014470733
wheat,NL12,20191101,55.34803795109927
wheat,NL13,20191101,60.26783532742539
wheat,NL21,20191101,65.59517854661665
wheat,NL22,20191101,63.05311574118322
wheat,NL23,20191101,55.78101424338991
wheat,NL31,20191101,66.54742096505824
wheat,NL32,20191101,56.64924915721728
wheat,NL33,20191101,55.49757357662272
wheat,NL34,20191101,52.00293001122815
wheat,NL41,20191101,57.33679660993088
wheat,NL42,20191101,61.16957910930535
wheat,NL11,20040811,57.02401659310711
wheat,NL12,20040811,59.6520480408175
wheat,NL13,20040811,72.75322383602551
wheat,NL21,20040811,78.76260942059191
wheat,NL22,20040811,72.58188378094236
wheat,NL23,20040811,65.01539385671089
wheat,NL31,20040811,76.29839156960621
wheat,NL32,20040811,60.03499463683727
wheat,NL33,20040811,60.65600035836407
wheat,NL34,20040811,57.20829278725338
wheat,NL41,20040811,66.9401388126311
wheat,NL42,20040811,69.79505739418563
wheat,NL11,20180701,71.7997154089188
wheat,NL12,20180701,64.58153466907444
wheat,NL13,20180701,75.60165991196261
wheat,NL21,20180701,73.04362928998194
wheat,NL22,20180701,64.74385931377235
wheat,NL23,20180701,65.47410431577768
wheat,NL31,20180701,66.06045479755963
wheat,NL32,20180701,59.25013407906834
wheat,NL33,20180701,58.57717519523376
wheat,NL34,20180701,56.52597978933861
wheat,NL41,20180701,61.79138685925864
wheat,NL42,20180701,66.12967930259161
wheat,NL11,20121111,46.47067988326942
wheat,NL12,20121111,43.167970877404194
wheat,NL13,20121111,52.17349570478388
wheat,NL21,20121111,59.34403223565374
wheat,NL22,20121111,57.24651151677339
wheat,NL23,20121111,46.756528644587206
wheat,NL31,20121111,59.44869661674986
wheat,NL32,20121111,46.32351363775667
wheat,NL33,20121111,46.21194248256708
wheat,NL34,20121111,43.89433246003315
wheat,NL41,20121111,49.42320958454759
wheat,NL42,20121111,54.9985602145872
wheat,NL11,20010611,72.07025058485878
wheat,NL12,20010611,58.7286668386505
wheat,NL13,20010611,66.72921716535127
wheat,NL21,20010611,72.15506461025427
wheat,NL22,20010611,67.38387651725127
wheat,NL23,20010611,54.08887101536331
wheat,NL31,20010611,68.90848585690516
wheat,NL32,20010611,56.50373505976096
wheat,NL33,20010611,55.86544922429111
wheat,NL34,20010611,53.20910549109769
wheat,NL41,20010611,57.17240359842886
wheat,NL42,20010611,61.17993373042484
wheat,NL11,20200621,73.34067964209054
wheat,NL12,20200621,66.39779860693095
wheat,NL13,20200621,74.11640714382672
wheat,NL21,20200621,74.71397804640823
wheat,NL22,20200621,66.23303545828156
wheat,NL23,20200621,64.24667840889423
wheat,NL31,20200621,68.36439267886855
wheat,NL32,20200621,62.888216365308
wheat,NL33,20200621,63.24573322781502
wheat,NL34,20200621,59.28860610597231
wheat,NL41,20200621,65.15738198814601
wheat,NL42,20200621,68.62841702496942
wheat,NL11,20080521,69.34017799001519
wheat,NL12,20080521,56.01453263393241
wheat,NL13,20080521,61.51061684345246
wheat,NL21,20080521,68.40030568292345
wheat,NL22,20080521,68.62152346363376
wheat,NL23,20080521,53.09083597194083
wheat,NL31,20080521,70.24070992789795
wheat,NL32,20080521,58.90570410665032
wheat,NL33,20080521,60.297262994430426
wheat,NL34,20080521,60.52947655456344
wheat,NL41,20080521,59.97981163154116
wheat,NL42,20080521,64.32904027454538
wheat,NL11,20040121,35.537862672744374
wheat,NL12,20040121,29.38421188408289
wheat,NL13,20040121,36.083286470554015
wheat,NL21,20040121,49.55835764902042
wheat,NL22,20040121,46.999139826053714
wheat,NL23,20040121,21.302277517027928
wheat,NL31,20040121,51.57681641708264
wheat,NL32,20040121,29.117357493104507
wheat,NL33,20040121,25.297053948724077
wheat,NL34,20040121,26.21601882051008
wheat,NL41,20040121,34.22008700426574
wheat,NL42,20040121,37.703522543489406
wheat,NL11,20101211,29.360456310445457
wheat,NL12,20101211,28.505861782325795
wheat,NL13,20101211,31.197502375458125
wheat,NL21,20101211,38.37432263443101
wheat,NL22,20101211,34.4290117557106
wheat,NL23,20101211,25.5229329776728
wheat,NL31,20101211,41.66833056017748
wheat,NL32,20101211,32.491878639289
wheat,NL33,20101211,28.346209553388785
wheat,NL34,20101211,29.97968775062824
wheat,NL41,20101211,31.716743393729494
wheat,NL42,20101211,26.79245394658988
wheat,NL11,20070901,52.04434797289149
wheat,NL12,20070901,54.53171668529825
wheat,NL13,20070901,68.17054819756055
wheat,NL21,20070901,78.5192441294984
wheat,NL22,20070901,71.72328682022365
wheat,NL23,20070901,59.27744576007168
wheat,NL31,20070901,74.51192457016084
wheat,NL32,20070901,56.63373429359485
wheat,NL33,20070901,53.83268877573875
wheat,NL34,20070901,51.61329733197883
wheat,NL41,20070901,61.26574312624066
wheat,NL42,20070901,67.97654924855036
wheat,NL11,20010911,50.33092636808721
wheat,NL12,20010911,57.392753747814375
wheat,NL13,20010911,65.56661948069576
wheat,NL21,20010911,75.6624982631652
wheat,NL22,20010911,73.43484182356876
wheat,NL23,20010911,62.97394650838415
wheat,NL31,20010911,77.38380476982806
wheat,NL32,20010911,61.75390744713454
wheat,NL33,20010911,61.5180899195174
wheat,NL34,20010911,56.11428647810512
wheat,NL41,20010911,64.49409412791599
wheat,NL42,20010911,70.00721865015187
wheat,NL11,20161001,57.1257410221161
wheat,NL12,20161001,59.5072089890217
wheat,NL13,20161001,72.60701196455234
wheat,NL21,20161001,73.1995970543282
wheat,NL22,20161001,64.94588072254612
wheat,NL23,20161001,63.95258651408558
wheat,NL31,20161001,72.54464780920688
wheat,NL32,20161001,61.97155608335887
wheat,NL33,20161001,58.1711935016649
wheat,NL34,20161001,54.46145003475378
wheat,NL41,20161001,60.51781616477313
wheat,NL42,20161001,67.03508737327915
wheat,NL11,20210721,64.02910546752527
wheat,NL12,20210721,65.06460859345889
wheat,NL13,20210721,75.32855009792705
