crop_name,country_code,adm_id,harvest_year,yield,harvest_area,production
winter_wheat,NL,NL32,2005,8.752,9243.0,80898.0
winter_wheat,NL,NL32,2006,8.504,9350.0,79515.0
winter_wheat,NL,NL32,2007,6.796,9118.0,61963.0
winter_wheat,NL,NL32,2008,8.664,10822.0,93762.0
winter_wheat,NL,NL32,2009,8.962,9644.0,86429.0
winter_wheat,NL,NL32,2010,8.679,9621.0,83500.0
winter_wheat,NL,NL32,2011,7.604,10028.0,76250.0
winter_wheat,NL,NL32,2012,8.638,9509.0,82142.0
winter_wheat,NL,NL32,2013,8.611,10132.0,87247.0
winter_wheat,NL,NL32,2014,9.132,9232.0,84307.0
winter_wheat,NL,NL32,2015,9.266,9140.0,84689.0
winter_wheat,NL,NL32,2017,9.484,7183.0,68125.0
winter_wheat,NL,NL32,2018,8.567,7300.0,62541.0
winter_wheat,NL,NL32,2019,9.445,7438.0,70249.0
winter_wheat,NL,NL32,2020,8.006,6898.0,55224.0
winter_wheat,NL,NL33,2000,8.682,13925.0,120900.0
winter_wheat,NL,NL33,2001,7.969,13847.0,110341.0
winter_wheat,NL,NL33,2002,8.403,14603.0,122716.0
winter_wheat,NL,NL33,2003,9.056,13745.0,124474.0
winter_wheat,NL,NL33,2004,9.507,14677.0,139528.0
winter_wheat,NL,NL33,2005,9.03,14967.0,135156.0
winter_wheat,NL,NL33,2006,8.729,14858.0,129698.0
winter_wheat,NL,NL33,2007,6.88,14350.0,98722.0
winter_wheat,NL,NL33,2008,9.312,16067.0,149619.0
winter_wheat,NL,NL33,2009,9.531,15838.0,150951.0
winter_wheat,NL,NL33,2010,9.337,15937.0,148802.0
winter_wheat,NL,NL33,2011,8.352,15371.0,128385.0
winter_wheat,NL,NL33,2012,8.447,15545.0,131316.0
winter_wheat,NL,NL33,2013,9.335,15467.0,144382.0
winter_wheat,NL,NL33,2014,9.737,14514.0,141328.0
winter_wheat,NL,NL33,2015,9.797,14722.0,144238.0
winter_wheat,NL,NL33,2016,8.164,13090.0,106873.0
winter_wheat,NL,NL33,2017,9.7,11769.0,114165.0
winter_wheat,NL,NL33,2018,9.011,11184.0,100782.0
winter_wheat,NL,NL33,2019,10.206,11441.0,116762.0
winter_wheat,NL,NL33,2020,9.036,10690.0,96596.0
winter_wheat,NL,NL34,2000,9.094,28450.0,258731.0
winter_wheat,NL,NL34,2001,8.106,23266.0,188583.0
winter_wheat,NL,NL34,2002,8.539,29480.0,251725.0
winter_wheat,NL,NL34,2003,9.463,25637.0,242609.0
winter_wheat,NL,NL34,2004,9.983,27132.0,270859.0
winter_wheat,NL,NL34,2005,9.389,27582.0,258980.0
winter_wheat,NL,NL34,2006,9.103,27865.0,253649.0
winter_wheat,NL,NL34,2007,7.653,28725.0,219829.0
winter_wheat,NL,NL34,2008,8.887,32962.0,292920.0
winter_wheat,NL,NL34,2009,9.87,31367.0,309607.0
winter_wheat,NL,NL34,2010,9.077,31616.0,286980.0
winter_wheat,NL,NL34,2011,7.769,32457.0,252160.0
winter_wheat,NL,NL34,2012,8.449,33651.0,284322.0
winter_wheat,NL,NL34,2013,8.683,33100.0,287394.0
winter_wheat,NL,NL34,2014,9.221,31796.0,293188.0
winter_wheat,NL,NL34,2015,9.424,32184.0,303296.0
winter_wheat,NL,NL34,2016,8.134,30061.0,244525.0
winter_wheat,NL,NL34,2017,8.961,25750.0,230755.0
winter_wheat,NL,NL34,2018,9.11,25673.0,233871.0
winter_wheat,NL,NL34,2019,10.249,26696.0,273599.0
winter_wheat,NL,NL34,2020,9.133,24922.0,227624.0
winter_wheat,NL,NL41,2000,8.192,14779.0,121076.0
winter_wheat,NL,NL41,2002,8.138,14346.0,116757.0
winter_wheat,NL,NL41,2003,8.655,12870.0,111390.0
winter_wheat,NL,NL41,2004,8.924,13471.0,120221.0
winter_wheat,NL,NL41,2005,8.546,13261.0,113326.0
winter_wheat,NL,NL41,2006,8.499,12723.0,108136.0
winter_wheat,NL,NL41,2007,6.72,12965.0,87126.0
winter_wheat,NL,NL41,2008,8.903,14693.0,130806.0
winter_wheat,NL,NL41,2009,9.184,13742.0,126213.0
winter_wheat,NL,NL41,2010,8.794,14086.0,123868.0
winter_wheat,NL,NL41,2011,7.626,14286.0,108948.0
winter_wheat,NL,NL41,2012,8.525,13859.0,118153.0
winter_wheat,NL,NL41,2013,8.69,13856.0,120409.0
winter_wheat,NL,NL41,2014,9.128,11767.0,107406.0
winter_wheat,NL,NL41,2015,9.379,11797.0,110644.0
winter_wheat,NL,NL41,2017,9.17,9382.0,86031.0
winter_wheat,NL,NL41,2018,8.916,9124.0,81347.0
winter_wheat,NL,NL41,2019,9.905,10307.0,102094.0
winter_wheat,NL,NL41,2020,8.67,9813.0,85077.0
winter_wheat,NL,NL42,2000,7.634,8214.0,62709.0
winter_wheat,NL,NL42,2001,8.006,7716.0,61776.0
winter_wheat,NL,NL42,2002,8.279,7798.0,64556.0
winter_wheat,NL,NL42,2003,8.016,7246.0,58090.0
winter_wheat,NL,NL42,2004,8.308,7891.0,65556.0
winter_wheat,NL,NL42,2005,8.43,7911.0,66691.0
winter_wheat,NL,NL42,2006,8.157,8115.0,66196.0
winter_wheat,NL,NL42,2007,7.411,7829.0,58020.0
winter_wheat,NL,NL42,2008,8.399,7883.0,66209.0
winter_wheat,NL,NL42,2009,8.832,7449.0,65793.0
winter_wheat,NL,NL42,2010,8.099,7497.0,60718.0
winter_wheat,NL,NL42,2011,8.026,6892.0,55319.0
winter_wheat,NL,NL42,2012,8.796,7266.0,63909.0
winter_wheat,NL,NL42,2013,8.825,7411.0,65405.0
winter_wheat,NL,NL42,2014,9.295,7056.0,65586.0
winter_wheat,NL,NL42,2015,9.3,7114.0,66159.0
winter_wheat,NL,NL42,2016,6.54,6616.0,43271.0
winter_wheat,NL,NL42,2017,8.3,5915.0,49092.0
winter_wheat,NL,NL42,2018,8.509,5578.0,47464.0
winter_wheat,NL,NL42,2019,9.407,6167.0,58014.0
winter_wheat,NL,NL42,2020,8.838,6021.0,53212.0
